SecurityId,AssetName,ExchangeType,SchemaName
ARISE,ARIHANT'S SECURITIES LTD.,BSE,ExchangeList
VISAGAR,VISAGAR FINANCIAL SERVICES LTD.,BSE,ExchangeList
LIBORD,LIBORD SECURITIES LTD.,BSE,ExchangeList
ERAAYA,Eraaya Lifespaces Ltd,BSE,ExchangeList
SWADHATURE,Swadha Nature Ltd,BSE,ExchangeList
COMPEAU,COMPETENT AUTOMOBILES CO.LTD.,BSE,ExchangeList
ZDHJERK,DHANVANTRI JEEVAN REKHA LTD.,BSE,ExchangeList
NEELKAN,NEELKANTH ROCKMINERALS LTD.,BSE,ExchangeList
VINTAGES,VINTAGE SECURITIES LTD.,BSE,ExchangeList
OSWALOR,OSWAL OVERSEAS LTD.,BSE,ExchangeList
CONTILI,CONTIL INDIA LTD.,BSE,ExchangeList
VIJSOLX,VIJAY SOLVEX LTD.,BSE,ExchangeList
SHRIKRISH,SHRI KRISHNA DEVCON LTD.,BSE,ExchangeList
ALANKIT,Alankit Ltd,BSE,ExchangeList
NIHARINF,NIHAR INFO GLOBAL LTD.,BSE,ExchangeList
UNITDCR,UNITED CREDIT LTD.,BSE,ExchangeList
OMINFRAL,OM Infra Ltd,BSE,ExchangeList
CHECKPOINT,Checkpoint Trends Ltd,BSE,ExchangeList
ISHANCH,ISHAN DYES & CHEMICALS LTD.,BSE,ExchangeList
GOTHIPL,GOTHI PLASCON (INDIA) LTD.,BSE,ExchangeList
BALUFORGE,Balu Forge Industries Ltd,BSE,ExchangeList
CEENIK,CEENIK EXPORTS (INDIA) LTD.,BSE,ExchangeList
PATELENG,PATEL ENGINEERING LTD.-$,BSE,ExchangeList
MENAMANI,Mena Mani Industries Ltd,BSE,ExchangeList
INANI,INANI MARBLES & INDUSTRIES LTD.,BSE,ExchangeList
GEMSI,GEMSTONE INVESTMENTS LTD.,BSE,ExchangeList
ELFORGE,EL FORGE LTD.-$,BSE,ExchangeList
MEDICAMEQ,MEDICAMEN BIOTECH LTD.-$,BSE,ExchangeList
ALICON,Alicon Castalloy Limited,BSE,ExchangeList
DILIGENT,DILIGENT INDUSTRIES LTD.,BSE,ExchangeList
EPSOMPRO,EPSOM PROPERTIES LTD.,BSE,ExchangeList
ALFAVIO,ALFAVISION OVERSEAS (INDIA) LTD.,BSE,ExchangeList
ORGCOAT,ORGANIC COATINGS LTD.,BSE,ExchangeList
CATVISION,Catvision Limited,BSE,ExchangeList
ABMKNO,ABM KNOWLEDGEWARE LTD.,BSE,ExchangeList
EMAMILTD,EMAMI LTD.-$,BSE,ExchangeList
KEMISTAR,Kemistar Corporation Limited,BSE,ExchangeList
ASSOCER,ASSOCIATED CERAMICS LTD.,BSE,ExchangeList
SKPSEC,SKP SECURITIES LTD.,BSE,ExchangeList
SYSCHEM,SYSCHEM (INDIA) LTD.,BSE,ExchangeList
BLSINFOTE,BLS INFOTECH LTD.,BSE,ExchangeList
MEFCOMCAP,MEFCOM CAPITAL MARKETS LTD.,BSE,ExchangeList
HEMANG,Hemang Resources Ltd,BSE,ExchangeList
ARMANFIN,ARMAN FINANCIAL SERVICES LTD.,BSE,ExchangeList
GLANCE,GLANCE FINANCE LTD.,BSE,ExchangeList
SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,BSE,ExchangeList
TRADEWELL,Tradewell Holdings Ltd,BSE,ExchangeList
SPRIGHT,Spright Agro Ltd,BSE,ExchangeList
NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,BSE,ExchangeList
COLINZ,COLINZ LABORATORIES LTD.,BSE,ExchangeList
NLFL,NALIN LEASE FINANCE LTD.,BSE,ExchangeList
MANAPPURAM,MANAPPURAM FINANCE LTD.,BSE,ExchangeList
RTSPOWR,RTS POWER CORPORATION LTD.,BSE,ExchangeList
COMFINTE,COMFORT INTECH LTD.-$,BSE,ExchangeList
SHYAMAINFO,SHYAMA INFOSYS LTD.,BSE,ExchangeList
MAYURFL,MAYUR FLOORINGS LTD.,BSE,ExchangeList
ANJANI,ANJANI SYNTHETICS LTD.-$,BSE,ExchangeList
XTGLOBAL,Xtglobal Infotech Ltd,BSE,ExchangeList
DECOMIC,DECO-MICA LTD.,BSE,ExchangeList
RANDER,RANDER CORPORATION LTD.,BSE,ExchangeList
RASIELEC,RASI ELECTRODES LTD.,BSE,ExchangeList
SCOOBEEDAY,Scoobee Day Garments (India) Ltd,BSE,ExchangeList
CITIPOR,CITIPORT FINANCIAL SERVICES LTD.,BSE,ExchangeList
DHRUVCA,DHRUVA CAPITAL SERVICES LTD.,BSE,ExchangeList
SHAMROIN,SHAMROCK INDUSTRIAL CO.LTD.,BSE,ExchangeList
LINC,Linc Ltd-$,BSE,ExchangeList
PRIMAIN,PRIMA INDUSTRIES LTD.,BSE,ExchangeList
INDGELA,INDIA GELATINE & CHEMICALS LTD.-$,BSE,ExchangeList
OPTIFIN,Optimus Finance Ltd,BSE,ExchangeList
PARAGONF,PARAGON FINANCE LTD.,BSE,ExchangeList
PRATIKSH,PRATIKSHA CHEMICALS LTD.,BSE,ExchangeList
ESHAMEDIA,Esha Media Research Limited,BSE,ExchangeList
REFEXRENEW,Refex Renewables & Infrastructure Ltd,BSE,ExchangeList
VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,BSE,ExchangeList
B2BSOFT,B2B SOFTWARE TECHNOLOGIES LTD.,BSE,ExchangeList
NIKKIGL,NIKKI GLOBAL FINANCE LTD.,BSE,ExchangeList
RADHEDE,RADHE DEVELOPERS (INDIA) LTD.,BSE,ExchangeList
ELIXIR,Elixir Capital Ltd,BSE,ExchangeList
TRISHAKT,Trishakti Industries Ltd,BSE,ExchangeList
PANKAJPO,PANKAJ POLYMERS LTD.,BSE,ExchangeList
MARBLE,Marble City India Ltd,BSE,ExchangeList
CINDRELL,CINDRELLA FINANCIAL SERVICES LTD.,BSE,ExchangeList
NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES LTD.,BSE,ExchangeList
LEADFIN,LEAD FINANCIAL SERVICES LTD.,BSE,ExchangeList
NATFIT,National Fittings Limited,BSE,ExchangeList
ARTEFACT,ARTEFACT PROJECTS LTD.,BSE,ExchangeList
AMITINT,AMIT INTERNATIONAL LTD.,BSE,ExchangeList
NUTECGLOB,NUTECH GLOBAL LTD.,BSE,ExchangeList
DHPIND,DHP INDIA LTD.,BSE,ExchangeList
RRIL,RRIL Ltd,BSE,ExchangeList
AVAILFC,AVAILABLE FINANCE LTD.,BSE,ExchangeList
INTCAPL,Integra Capital  Ltd,BSE,ExchangeList
HAVISHA,Sri Havisha Hospitality And Infrastructure Ltd,BSE,ExchangeList
JAYIND,Jayatma Industries Ltd,BSE,ExchangeList
ROSELABS,ROSELABS FINANCE LTD.,BSE,ExchangeList
KRETTOSYS,Kretto Syscon Ltd,BSE,ExchangeList
VIKALPS,VIKALP SECURITIES LTD.,BSE,ExchangeList
ZYDUSWELL,ZYDUS WELLNESS LTD.-$,BSE,ExchangeList
WINPRO,WinPro Industries Ltd,BSE,ExchangeList
MILESTONE,MILESTONE GLOBAL LTD.,BSE,ExchangeList
BERVINL,BERVIN INVESTMENT & LEASING LTD.,BSE,ExchangeList
GUJINV,GUJARAT INVESTA LTD.,BSE,ExchangeList
CONCOR,CONTAINER CORPORATION OF INDIA LTD.,BSE,ExchangeList
EASTRED,EASTERN TREADS LTD.,BSE,ExchangeList
PANACEABIO,PANACEA BIOTEC LTD.,BSE,ExchangeList
PEETISEC,PEETI SECURITIES LTD.,BSE,ExchangeList
MERCURYEV,Mercury Ev-Tech Ltd,BSE,ExchangeList
CHOICEIN,CHOICE INTERNATIONAL LTD.,BSE,ExchangeList
SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LTD.,BSE,ExchangeList
GOLECHA,GOLECHHA GLOBAL FINANCE LTD.,BSE,ExchangeList
EKANSH,Ekansh Concepts Ltd,BSE,ExchangeList
SPAR,Sparc Electrex Ltd,BSE,ExchangeList
BYKE,THE BYKE HOSPITALITY LTD.,BSE,ExchangeList
CSURGSU,CENTENIAL SURGICAL SUTURE LTD.,BSE,ExchangeList
ARIHANT,ARIHANT FOUNDATIONS & HOUSING LTD.-$,BSE,ExchangeList
HASTIFIN,HASTI FINANCE LTD.,BSE,ExchangeList
UPSURGE,UPSURGE INVESTMENT & FINANCE LTD.,BSE,ExchangeList
PADAMCO,PADAM COTTON YARNS LTD.,BSE,ExchangeList
WOMENNET,WOMEN NETWORKS LTD.,BSE,ExchangeList
POLYCON,POLYCON INTERNATIONAL LTD.,BSE,ExchangeList
SOURCENTRL,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.,BSE,ExchangeList
GGAUTO,G.G.AUTOMOTIVE GEARS LTD.,BSE,ExchangeList
ALMONDZ,ALMONDZ GLOBAL SECURITIES LTD.,BSE,ExchangeList
LWSKNIT,LWS KNITWEAR LTD.,BSE,ExchangeList
ANSINDUS,ANS Industries Ltd,BSE,ExchangeList
ALCHCORP,ALCHEMIST CORPORATION LTD.,BSE,ExchangeList
TUNITEX,TUNI TEXTILE MILLS LTD.,BSE,ExchangeList
RADIXIND,Radix Industries (India) Limited,BSE,ExchangeList
KIRANPR,KIRAN PRINT-PACK LTD.,BSE,ExchangeList
NARPROP,NARENDRA PROPERTIES LTD.,BSE,ExchangeList
MEGACOR,MEGA CORPORATION LTD.,BSE,ExchangeList
TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD.,BSE,ExchangeList
SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD.-$,BSE,ExchangeList
SYTIXSE,SYSTEMATIX SECURITIES LTD.,BSE,ExchangeList
SUNGOLD,SUNGOLD CAPITAL LTD.,BSE,ExchangeList
SAFFRON,Saffron Industries Limited,BSE,ExchangeList
PWASML,Prakash Woollen & Synthetic Mills Ltd,BSE,ExchangeList
GOLDTECH,Aion-Tech Solutions Ltd,BSE,ExchangeList
VARDHMAN,Vardhman Concrete Limited,BSE,ExchangeList
GRMOVER,GRM OVERSEAS LTD.,BSE,ExchangeList
MOHITIND,MOHIT INDUSTRIES LTD.-$,BSE,ExchangeList
POLYLINK,POLYLINK POLYMERS (INDIA) LTD.,BSE,ExchangeList
MINAXI,MINAXI TEXTILES LTD.,BSE,ExchangeList
CONTICON,CONTINENTAL CONTROLS LTD.,BSE,ExchangeList
NOUVEAU,NOUVEAU GLOBAL VENTURES LTD.,BSE,ExchangeList
DUKEOFS,DUKE OFFSHORE LTD.,BSE,ExchangeList
CYBELEIND,CYBELE INDUSTRIES LTD.,BSE,ExchangeList
CGVAK,CG-VAK SOFTWARE & EXPORTS LTD.,BSE,ExchangeList
NAVKAR,Navkar Urbanstructure Ltd,BSE,ExchangeList
MADHUCON,MADHUCON PROJECTS LTD.-$,BSE,ExchangeList
SYBLY,SYBLY INDUSTRIES LTD.-$,BSE,ExchangeList
RAJESHEXPO,RAJESH EXPORTS LTD.,BSE,ExchangeList
ESARIND,ESAAR (INDIA) LTD.,BSE,ExchangeList
MARIS,MARIS SPINNERS LTD.-$,BSE,ExchangeList
INDERGR,INDERGIRI FINANCE LTD.,BSE,ExchangeList
SKRABUL,SHUKRA BULLIONS LTD.,BSE,ExchangeList
EVEREADY,EVEREADY INDUSTRIES INDIA LTD.,BSE,ExchangeList
STEP2COR,STEP TWO CORPORATION LTD.,BSE,ExchangeList
ORIENTTR,ORIENT TRADELINK LTD.,BSE,ExchangeList
MAHANIN,MAHAN INDUSTRIES LTD.,BSE,ExchangeList
VIKASPROP,Vikas Proppant & Granite Ltd,BSE,ExchangeList
DESHRAK,DESH RAKSHAK AUSHDHALAYA LTD.,BSE,ExchangeList
ACESOFT,ACE SOFTWARE EXPORTS LTD.-$,BSE,ExchangeList
SOFTRAKV,SOFTRAK VENTURE INVESTMENT LTD.,BSE,ExchangeList
HATSUN,HATSUN AGRO PRODUCT LTD.,BSE,ExchangeList
JYOTHI,JYOTHI INFRAVENTURES LTD.,BSE,ExchangeList
RISHDIGA,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.-$,BSE,ExchangeList
MAINFRA,MARUTI INFRASTRUCTURE LTD.,BSE,ExchangeList
KOBO,Kobo Biotech Ltd-$,BSE,ExchangeList
JINDWORLD,JINDAL WORLDWIDE LTD.,BSE,ExchangeList
SOMANYCERA,SOMANY CERAMICS LTD.,BSE,ExchangeList
JHACC,JHAVERI CREDITS & CAPITAL LTD.,BSE,ExchangeList
RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.,BSE,ExchangeList
DRL,Disha Resources Ltd,BSE,ExchangeList
CORALFINAC,CORAL INDIA FINANCE & HOUSING LTD.,BSE,ExchangeList
SANJIVIN,SANJIVANI PARANTERAL LTD.,BSE,ExchangeList
KMFBLDR,KMF BUILDERS & DEVELOPERS LTD.,BSE,ExchangeList
BERYLSE,BERYL SECURITIES LTD.,BSE,ExchangeList
RAP,RAP MEDIA LTD.,BSE,ExchangeList
DEVINE,DEVINE IMPEX LTD.,BSE,ExchangeList
BAMPSL,BAMPSL SECURITIES LTD.,BSE,ExchangeList
GENPHARMA,Genpharmasec Ltd,BSE,ExchangeList
INCON,INCON ENGINEERS LTD.,BSE,ExchangeList
CGCL,Capri Global Capital Limited,BSE,ExchangeList
FDC,FDC LTD.,BSE,ExchangeList
GOGIACAP,Gogia Capital Services Limited,BSE,ExchangeList
GORANIN,GORANI INDUSTRIES LTD.,BSE,ExchangeList
KGPETRO,KG PETROCHEM LTD.,BSE,ExchangeList
COUNCODOS,COUNTRY CONDO'S LTD.,BSE,ExchangeList
OROSMITHS,OROSIL SMITHS INDIA LTD.-$,BSE,ExchangeList
TEJASSVI,Tejassvi Aaharam Ltd,BSE,ExchangeList
LINCOLN,LINCOLN PHARMACEUTICALS LTD.,BSE,ExchangeList
PRAVEG,Praveg Ltd,BSE,ExchangeList
SURAJLTD,SURAJ LTD.-$,BSE,ExchangeList
SICL,Suvidha Infraestate Corporation Limited,BSE,ExchangeList
MARICO,MARICO LTD.,BSE,ExchangeList
TOKYOFIN,TOKYO FINANCE LTD.,BSE,ExchangeList
BJDUP,B.J.DUPLEX BOARDS LTD.,BSE,ExchangeList
NATGENI,NATIONAL GENERAL INDUSTRIES LTD.,BSE,ExchangeList
THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,BSE,ExchangeList
HITTCO,HITTCO TOOLS LTD.,BSE,ExchangeList
RRMETAL,RR MetalMakers India Ltd,BSE,ExchangeList
VISIONCO,VISION CORPORATION LTD.,BSE,ExchangeList
BISIL,Bisil Plast Limited,BSE,ExchangeList
INANISEC,INANI SECURITIES LTD.,BSE,ExchangeList
ANKIN,ANKA INDIA LTD.,BSE,ExchangeList
AMERISE,Amerise Biosciences Ltd,BSE,ExchangeList
PRITHVIEXCH,Prithvi Exchange (India) Ltd,BSE,ExchangeList
RAINBOWF,RAINBOW FOUNDATIONS LTD.,BSE,ExchangeList
VSDCONF,VSD CONFIN LTD.,BSE,ExchangeList
TRICOMFRU,Tricom Fruit Products Limited,BSE,ExchangeList
VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,BSE,ExchangeList
BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,BSE,ExchangeList
GATECH,GACM Technologies Ltd,BSE,ExchangeList
PANCHSHEEL,PANCHSHEEL ORGANICS LTD.,BSE,ExchangeList
MENNPIS,MENON PISTONS LTD.,BSE,ExchangeList
PRISMFN,PRISM FINANCE LTD.,BSE,ExchangeList
GREENCREST,Greencrest Financial Services Limited,BSE,ExchangeList
GENNEX,GENNEX LABORATORIES LTD.,BSE,ExchangeList
HIRAUTO,HIRA AUTOMOBILES LTD.,BSE,ExchangeList
GINISILK,GINI SILK MILLS LTD.-$,BSE,ExchangeList
PRAENG,PRAJAY ENGINEERS SYNDICATE LTD.,BSE,ExchangeList
BIOGEN,Biogen Pharmachem Industries Ltd,BSE,ExchangeList
GKCONS,G.K.CONSULTANTS LTD.,BSE,ExchangeList
APOLLOPIPE,Apollo Pipes Ltd,BSE,ExchangeList
UNJHAFOR,UNJHA FORMULATIONS LTD.,BSE,ExchangeList
POLYMED,POLY MEDICURE LTD.,BSE,ExchangeList
SHRADDHA,Shraddha Prime Projects Ltd,BSE,ExchangeList
KACHCHH,KACHCHH MINERALS LTD.,BSE,ExchangeList
PADALPO,PADMANABH ALLOYS & POLYMERS LTD.,BSE,ExchangeList
KACL,Kaiser Corporation Limited,BSE,ExchangeList
KCLINFRA,KCL Infra Projects Ltd,BSE,ExchangeList
ATULAUTO,ATUL AUTO LTD.-$,BSE,ExchangeList
SCANPRO,SCAN PROJECTS LTD.,BSE,ExchangeList
PRERINFRA,PRERNA INFRABUILD LTD.,BSE,ExchangeList
METALCO,METAL COATINGS (INDIA) LTD.,BSE,ExchangeList
SGNTE,SGN TELECOMS LTD.,BSE,ExchangeList
GANGAPA,GANGA PAPERS INDIA LTD.,BSE,ExchangeList
TIRSARJ,TIRUPATI SARJAN LTD.,BSE,ExchangeList
MUNOTHFI,MUNOTH FINANCIAL SERVICES LTD.,BSE,ExchangeList
RODIUM,Rodium Realty Limited,BSE,ExchangeList
NAGTECH,NAGARJUNA AGRI TECH LTD.,BSE,ExchangeList
NATHUEC,NATURA HUE CHEM LTD.,BSE,ExchangeList
INDUSFINL,Indus Finance Ltd,BSE,ExchangeList
LAHOTIOV,LAHOTI OVERSEAS LTD.-$,BSE,ExchangeList
ZENITHSTL,Zenith Steel Pipes & Industries Ltd-$,BSE,ExchangeList
TRINITYLEA,TRINITY LEAGUE INDIA LTD.,BSE,ExchangeList
ASTAR,ASIAN STAR CO.LTD.-$,BSE,ExchangeList
ORIRAIL,Oriental Rail Infrastructure Ltd,BSE,ExchangeList
JOINDRE,JOINDRE CAPITAL SERVICES LTD.,BSE,ExchangeList
BHARATAGRI,BHARAT AGRI FERT & REALTY LTD.,BSE,ExchangeList
UNITINT,UNITECH INTERNATIONAL LTD.,BSE,ExchangeList
SACHEMT,SACHETA METALS LTD.,BSE,ExchangeList
POPULARES,POPULAR ESTATE MANAGEMENT LTD.,BSE,ExchangeList
ANJANIFIN,ANJANI FINANCE LTD.,BSE,ExchangeList
SVAINDIA,SVA INDIA LTD.,BSE,ExchangeList
RAHME,RAHUL MERCHANDISING LTD.,BSE,ExchangeList
REXNORD,REXNORD ELECTRONICS & CONTROLS LTD.,BSE,ExchangeList
IIL,Integrated Industries Ltd,BSE,ExchangeList
KHANDSE,KHANDWALA SECURITIES LTD.,BSE,ExchangeList
SAWABUSI,SAWACA BUSINESS MACHINES LTD.,BSE,ExchangeList
CCLINTER,CCL INTERNATIONAL LTD.,BSE,ExchangeList
GALLOPENT,GALLOPS ENTERPRISE LTD.,BSE,ExchangeList
CROISSANCE,Croissance Ltd,BSE,ExchangeList
MADHUVEER,Madhuveer Com 18 Network Ltd,BSE,ExchangeList
GALAGEX,GALAXY AGRICO EXPORTS LTD.,BSE,ExchangeList
GOPAIST,GOPAL IRON & STEELS CO.(GUJARAT) LTD.,BSE,ExchangeList
HINDAPL,HINDUSTAN APPLIANCES LTD.,BSE,ExchangeList
AGARIND,AGARWAL INDUSTRIAL CORPORATION LTD.,BSE,ExchangeList
DHAMPURE,DHAMPURE SPECIALITY SUGARS LTD.,BSE,ExchangeList
SHAQUAK,SHANTANU SHEOREY AQUAKULT LTD.,BSE,ExchangeList
INNOCORP,INNOCORP LTD.,BSE,ExchangeList
SARTHAKIND,SARTHAK INDUSTRIES LTD.,BSE,ExchangeList
SAICAPI,SAI CAPITAL LTD.,BSE,ExchangeList
BLUECHIP,BLUE CHIP INDIA LTD.,BSE,ExchangeList
SERVOTEACH,Servoteach Industries Ltd,BSE,ExchangeList
CHADPAP,CHADHA PAPERS LTD.,BSE,ExchangeList
VERTEX,VERTEX SECURITIES LTD.,BSE,ExchangeList
RIBATEX,RIBA TEXTILES LTD.,BSE,ExchangeList
NEWINFRA,Newtime Infrastructure Limited,BSE,ExchangeList
KASHYAP,Kashyap Tele-Medicines Ltd,BSE,ExchangeList
SHREMETAL,SHREE METALLOYS LTD.,BSE,ExchangeList
IITLPROJ,IITL PROJECTS LIMITED,BSE,ExchangeList
HARIGOV,HARI GOVIND INTERNATIONAL LTD.,BSE,ExchangeList
CHLOGIST,CHARTERED LOGISTICS LTD.,BSE,ExchangeList
AMBIKCO,AMBIKA COTTON MILLS LTD.,BSE,ExchangeList
HINDALUMI,HIND ALUMINIUM INDUSTRIES LTD.-$,BSE,ExchangeList
SENINFO,Senthil Infotek Ltd,BSE,ExchangeList
SPECFOOD,SPECTRUM FOODS LTD.,BSE,ExchangeList
AMRAAGRI,AMRAWORLD AGRICO LTD.,BSE,ExchangeList
ODYCORP,ODYSSEY CORPORATION LTD.,BSE,ExchangeList
VUENOW,Vuenow Infratech Ltd,BSE,ExchangeList
INDCTST,INDUCTO STEEL LTD.,BSE,ExchangeList
SAMINDUS,SAM INDUSTRIES LTD.,BSE,ExchangeList
SHVFL,SHREEVATSAA FINANCE & LEASING LTD.,BSE,ExchangeList
POOJAENT,Vashu Bhagnani Industries Ltd,BSE,ExchangeList
GRAVITY,GRAVITY (INDIA) LTD.-$,BSE,ExchangeList
ESPIRE,Espire Hospitality Limited,BSE,ExchangeList
LCCINFOTEC,LCC INFOTECH LTD.,BSE,ExchangeList
FILATFASH,FILATEX FASHIONS LTD.,BSE,ExchangeList
RBGUPTA,R.B.GUPTA FINANCIALS LTD.,BSE,ExchangeList
SINDHUTRAD,Sindhu Trade Links Limited,BSE,ExchangeList
UNISTRMU,UNISTAR MULTIMEDIA LTD.,BSE,ExchangeList
ZENOTECH,ZENOTECH LABORATORIES LTD.,BSE,ExchangeList
HINDBIO,HINDUSTAN BIO SCIENCES LTD.,BSE,ExchangeList
FRONTCORP,FRONTLINE CORPORATION LTD.,BSE,ExchangeList
SWELECTES,Swelect Energy Systems Limited-$,BSE,ExchangeList
WALLFORT,WALLFORT FINANCIAL SERVICES LTD.,BSE,ExchangeList
KDDL,KDDL LTD.-$,BSE,ExchangeList
ADIEXRE,ADINATH EXIM RESOURCES LTD.,BSE,ExchangeList
ABHICAP,ABHINAV CAPITAL SERVICES LTD.,BSE,ExchangeList
3BBLACKBIO,3B BlackBio Dx Ltd,BSE,ExchangeList
SUMUKA,Sumuka Agro Industries Ltd,BSE,ExchangeList
MONIND,Monind Ltd,BSE,ExchangeList
SHKALYN,SHRI KALYAN HOLDINGS LTD.,BSE,ExchangeList
VANDANA,VANDANA KNITWEAR LTD.,BSE,ExchangeList
EPUJA,Epuja Spiritech Ltd,BSE,ExchangeList
INDOCITY,INDO-CITY INFOTECH LTD.-$,BSE,ExchangeList
SBECSUG,SBEC SUGAR LTD.,BSE,ExchangeList
MEGFI,MEGA FIN (INDIA) LTD.,BSE,ExchangeList
BRIJLEAS,BRIJLAXMI LEASING & FINANCE LTD.,BSE,ExchangeList
BSELALGO,BSEL Algo Ltd,BSE,ExchangeList
RELIABVEN,RELIABLE VENTURES INDIA LTD.,BSE,ExchangeList
BANKBARODA,BANK OF BARODA,BSE,ExchangeList
SMCREDT,SMC CREDITS LTD.,BSE,ExchangeList
MOHITE,Mohite Industries Ltd,BSE,ExchangeList
ACL,ANDHRA CEMENTS LTD.,BSE,ExchangeList
SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,BSE,ExchangeList
WELCORP,Welspun Corp Limited,BSE,ExchangeList
HOTLSILV,H.S.INDIA LTD.,BSE,ExchangeList
BANKINDIA,BANK OF INDIA,BSE,ExchangeList
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,BSE,ExchangeList
JOHNPHARMA,Johnson Pharmacare Ltd,BSE,ExchangeList
GAIL,GAIL (INDIA) LTD.,BSE,ExchangeList
VAIBHAVGBL,Vaibhav Global Ltd,BSE,ExchangeList
TRESCON,Trescon Ltd,BSE,ExchangeList
GUJSTATFIN,Gujarat State Financial Corporation,BSE,ExchangeList
JKPAPER,JK PAPER LTD.,BSE,ExchangeList
SAREGAMA,SAREGAMA INDIA LTD.,BSE,ExchangeList
MINOLTAF,MINOLTA FINANCE LTD.,BSE,ExchangeList
OMKARPH,OMKAR PHARMACHEM LTD.,BSE,ExchangeList
ADROITINFO,Adroit Infotech Ltd,BSE,ExchangeList
CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.,BSE,ExchangeList
ICICIBANK,ICICI BANK LTD.,BSE,ExchangeList
CYIENT,Cyient Limited,BSE,ExchangeList
ENGINERSIN,ENGINEERS INDIA LTD.,BSE,ExchangeList
DHANBANK,Dhanlaxmi Bank Limited,BSE,ExchangeList
GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,BSE,ExchangeList
GAYATRI,GAYATRI SUGARS LTD.,BSE,ExchangeList
INDUSINDBK,INDUSIND BANK LTD.,BSE,ExchangeList
ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,BSE,ExchangeList
J&KBANK,JAMMU & KASHMIR BANK LTD.,BSE,ExchangeList
CUB,CITY UNION BANK LTD.,BSE,ExchangeList
ARCHIES,ARCHIES LTD.,BSE,ExchangeList
AXISBANK,AXIS BANK LTD.,BSE,ExchangeList
HBSL,HB STOCKHOLDINGS LTD.,BSE,ExchangeList
SIELFNS,SIEL FINANCIAL SERVICES LTD.,BSE,ExchangeList
SOUTHBANK,SOUTH INDIAN BANK LTD.,BSE,ExchangeList
ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.,BSE,ExchangeList
SONATSOFTW,SONATA SOFTWARE LTD.,BSE,ExchangeList
BENGALT,BENGAL TEA & FABRICS LTD.,BSE,ExchangeList
NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,BSE,ExchangeList
INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,BSE,ExchangeList
NSIL,NALWA SONS INVESTMENTS LTD.,BSE,ExchangeList
APARINDS,APAR INDUSTRIES LTD.,BSE,ExchangeList
TCIIND,TCI INDUSTRIES LTD.,BSE,ExchangeList
ACCELYA,Accelya Solutions India Ltd,BSE,ExchangeList
ORCHASP,Orchasp Ltd,BSE,ExchangeList
HCLTECH,HCL TECHNOLOGIES LTD.,BSE,ExchangeList
TCFCFINQ,TCFC FINANCE LTD.,BSE,ExchangeList
GEOJITFSL,Geojit Financial Services Ltd,BSE,ExchangeList
JINDALSTEL,JINDAL STEEL & POWER LTD.,BSE,ExchangeList
BLBLIMITED,BLB LTD.,BSE,ExchangeList
GLENMARK,GLENMARK PHARMACEUTICALS LTD.,BSE,ExchangeList
WOCKPHARMA,WOCKHARDT LTD.,BSE,ExchangeList
INTEGHIT,INTEGRATED HITECH LTD.,BSE,ExchangeList
KJMCCORP,KJMC Corporate Advisors (India) Ltd.,BSE,ExchangeList
INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,BSE,ExchangeList
MELSTAR,MELSTAR INFORMATION TECHNOLOGIES LTD.,BSE,ExchangeList
GEPIL,GE Power India Ltd,BSE,ExchangeList
SHREERAMA,SHREE RAMA MULTI-TECH LTD.,BSE,ExchangeList
MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.,BSE,ExchangeList
TELESYS,TELESYS SOFTWARE LTD.,BSE,ExchangeList
VAARAD,Vaarad Ventures Ltd,BSE,ExchangeList
ZYDUSLIFE,Zydus Lifesciences Ltd,BSE,ExchangeList
SHIVACEM,SHIVA CEMENT LTD.,BSE,ExchangeList
CINEVISTA,CINEVISTA LTD.,BSE,ExchangeList
INTENTECH,INTENSE TECHNOLOGIES LTD.-$,BSE,ExchangeList
DANLAW,DANLAW TECHNOLOGIES INDIA LTD.-$,BSE,ExchangeList
AJANTPHARM,AJANTA PHARMA LTD.,BSE,ExchangeList
HBPOR,HB PORTFOLIO LTD.,BSE,ExchangeList
